Date,Name,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Engagement,Leader Name,Engagement Group
2023-05-22,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-05-23,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-05-24,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-05-25,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-05-26,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-05-29,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-05-30,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-05-31,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-01,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-02,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-05,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-06,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-07,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-08,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-09,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-12,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-13,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-14,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-15,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-16,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-19,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-20,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-21,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-22,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-23,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-26,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-27,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-28,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-29,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-06-30,Luis Arce,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.72,Pedro Rodriguez,2
2023-01-02,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-03,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-04,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-05,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-06,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-09,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-10,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-11,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-12,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-13,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-16,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-17,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-18,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-19,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-20,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-23,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-24,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-25,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-26,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-27,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-30,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-31,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-02-01,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-02-02,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-02-03,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,0.21,Pedro Rodriguez,1
2023-02-07,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,0.21,Pedro Rodriguez,1
2023-02-08,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,0.21,Pedro Rodriguez,1
2023-02-09,Isabel Sánchez,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2.22,Pedro Rodriguez,1
2023-01-02,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.38,Pedro Rodriguez,4
2023-01-03,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.02,Pedro Rodriguez,5
2023-01-04,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.37,Pedro Rodriguez,4
2023-01-05,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.44,Pedro Rodriguez,4
2023-01-06,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.0,Pedro Rodriguez,5
2023-01-09,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.64,Pedro Rodriguez,4
2023-01-10,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.87,Pedro Rodriguez,5
2023-01-11,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.7,Pedro Rodriguez,4
2023-01-12,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.76,Pedro Rodriguez,5
2023-01-13,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.72,Pedro Rodriguez,4
2023-01-16,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.47,Pedro Rodriguez,4
2023-01-17,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.81,Pedro Rodriguez,5
2023-01-18,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.54,Pedro Rodriguez,4
2023-01-19,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.64,Pedro Rodriguez,4
2023-01-20,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.5,Pedro Rodriguez,4
2023-01-23,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.27,Pedro Rodriguez,3
2023-01-24,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.29,Pedro Rodriguez,3
2023-01-25,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.35,Pedro Rodriguez,4
2023-01-26,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.61,Pedro Rodriguez,4
2023-01-27,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.69,Pedro Rodriguez,4
2023-01-30,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.49,Pedro Rodriguez,4
2023-01-31,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.48,Pedro Rodriguez,4
2023-02-01,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.7,Pedro Rodriguez,4
2023-02-02,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.68,Pedro Rodriguez,4
2023-02-03,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.7,Pedro Rodriguez,4
2023-02-07,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.09,Pedro Rodriguez,5
2023-02-08,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.49,Pedro Rodriguez,4
2023-02-09,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.58,Pedro Rodriguez,4
2023-02-10,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.59,Pedro Rodriguez,4
2023-02-13,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.11,Pedro Rodriguez,5
2023-02-14,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.82,Pedro Rodriguez,5
2023-02-15,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.87,Pedro Rodriguez,5
2023-02-16,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.39,Pedro Rodriguez,4
2023-02-17,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.17,Pedro Rodriguez,5
2023-02-20,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.01,Pedro Rodriguez,5
2023-02-21,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.31,Pedro Rodriguez,4
2023-02-22,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.42,Pedro Rodriguez,4
2023-02-23,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.53,Pedro Rodriguez,4
2023-02-24,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.27,Pedro Rodriguez,3
2023-02-27,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.16,Pedro Rodriguez,5
2023-02-28,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.07,Pedro Rodriguez,5
2023-03-01,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.69,Pedro Rodriguez,4
2023-03-02,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.85,Pedro Rodriguez,5
2023-03-03,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.46,Pedro Rodriguez,4
2023-03-06,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.9,Pedro Rodriguez,5
2023-03-07,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.65,Pedro Rodriguez,4
2023-03-08,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.66,Pedro Rodriguez,4
2023-03-09,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.67,Pedro Rodriguez,4
2023-03-10,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.91,Pedro Rodriguez,5
2023-03-13,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.82,Pedro Rodriguez,5
2023-03-14,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.29,Pedro Rodriguez,3
2023-03-15,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.09,Pedro Rodriguez,5
2023-03-16,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.34,Pedro Rodriguez,4
2023-03-17,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.13,Pedro Rodriguez,5
2023-03-21,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.52,Pedro Rodriguez,4
2023-03-22,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,0.71,Pedro Rodriguez,1
2023-03-23,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,0.71,Pedro Rodriguez,1
2023-03-24,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,0.71,Pedro Rodriguez,1
2023-03-27,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,0.71,Pedro Rodriguez,1
2023-03-28,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.41,Pedro Rodriguez,4
2023-03-29,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.79,Pedro Rodriguez,5
2023-03-30,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.41,Pedro Rodriguez,4
2023-03-31,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.43,Pedro Rodriguez,4
2023-04-03,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.31,Pedro Rodriguez,4
2023-04-04,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.61,Pedro Rodriguez,4
2023-04-05,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.7,Pedro Rodriguez,4
2023-04-06,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.84,Pedro Rodriguez,5
2023-04-10,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.85,Pedro Rodriguez,5
2023-04-11,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.11,Pedro Rodriguez,5
2023-04-12,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.72,Pedro Rodriguez,4
2023-04-13,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.75,Pedro Rodriguez,4
2023-04-14,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.29,Pedro Rodriguez,3
2023-04-17,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.94,Pedro Rodriguez,5
2023-04-18,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.71,Pedro Rodriguez,4
2023-04-19,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.08,Pedro Rodriguez,5
2023-04-20,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.17,Pedro Rodriguez,5
2023-04-21,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.89,Pedro Rodriguez,5
2023-04-24,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.51,Pedro Rodriguez,4
2023-04-25,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.01,Pedro Rodriguez,5
2023-04-26,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.48,Pedro Rodriguez,4
2023-04-27,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.37,Pedro Rodriguez,4
2023-04-28,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.65,Pedro Rodriguez,4
2023-05-02,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.92,Pedro Rodriguez,5
2023-05-03,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.96,Pedro Rodriguez,5
2023-05-04,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.7,Pedro Rodriguez,4
2023-05-05,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.69,Pedro Rodriguez,4
2023-05-08,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.2,Pedro Rodriguez,5
2023-05-09,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.72,Pedro Rodriguez,4
2023-05-10,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.21,Pedro Rodriguez,5
2023-05-11,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.84,Pedro Rodriguez,5
2023-05-12,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.56,Pedro Rodriguez,4
2023-05-15,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.79,Pedro Rodriguez,5
2023-05-16,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4.04,Pedro Rodriguez,5
2023-05-17,Felipe Castro,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3.48,Pedro Rodriguez,4
